datetime,n_held,overlap_with_top20_same_day,overlap_with_top20_lag1_signal,n_outside_top20_lag1,mean_held_rank,max_held_rank,cash_weight,weight_l1_dev_from_ew,max_stock_weight,min_stock_weight,bench,static_top20_today_excess_label,static_top20_lag1_excess_label,static_top20_today_excess_cc,static_top20_lag1_excess_cc,held_ew_excess_label,held_ew_excess_cc,held_weighted_excess_label,held_inside_lag_top20_excess_label,held_outside_lag_top20_excess_label,portfolio_excess_with_cost,portfolio_excess_without_cost,portfolio_cost
2020-09-01,21,0.2,0.2,17,248.6,505.0,-2.220446049250313e-16,0.26864324309866094,0.07903652147943906,0.02033552705843918,-0.032695233821868896,0.022425353527069092,0.024522000551223756,,,0.019236788153648376,0.03763433981948765,0.017704956282127416,0.04776199162006378,0.012105487287044525,-0.0045608954329727875,-0.004553346781026065,7.548651946722425e-06
2020-09-02,21,0.1,0.25,16,255.85,464.0,0.0,0.27365831918851974,0.07938541089062826,0.019984139980045522,-0.02399301528930664,0.026450178027153014,0.027224311232566835,,,0.03513956964015961,0.036165288317715746,0.03125497606372842,0.03323197364807129,0.03577543497085571,-0.01271053783535731,-0.012703068771134855,7.469064222454281e-06
2020-09-03,21,0.1,0.15,18,257.1,448.0,1.1102230246251565e-16,0.2685972954374207,0.07782619473207544,0.020148089351977008,-0.007356822490692139,-0.026278531551361083,-0.022668009996414183,,,-0.018354156613349916,-0.002592071774415672,-0.018645001164402566,-0.0398022731145223,-0.014569194877848905,0.018504463084444294,0.018515059637016846,1.0596552572550984e-05
2020-09-04,21,0.05,0.15,18,236.8,436.0,0.0,0.2593269792375228,0.0783398283071659,0.021348679758762586,0.0294649600982666,-0.011084634065628051,-0.015033203363418578,,,-0.0314532607793808,-0.016728350555058568,-0.03136515757039396,-0.04253298044204712,-0.029498016133027917,0.03377298220353136,0.03377810017116112,5.117967629761763e-06
2020-09-08,21,0.05,0.1,19,283.9,458.0,-2.220446049250313e-16,0.25701409894043725,0.07990450939392822,0.02053329344681384,0.006672501564025879,-0.03191325068473816,-0.026068100333213808,,,-0.02542734146118164,-0.02867670691339299,-0.02384091822838237,-0.0011754035949707031,-0.028122001224093966,-0.017511847172411877,-0.01750400452520186,7.842647210015836e-06
2020-09-09,21,0.1,0.1,19,264.95,497.0,1.1102230246251565e-16,0.25525076173694183,0.0784890978426177,0.020532127615403864,-0.0057561397552490234,0.0037601202726364135,0.014331373572349548,,,0.004975318908691406,0.006857637083157897,0.005070446363587801,-0.007587224245071411,0.006371157036887275,-0.030234547218699632,-0.030222189355020218,1.2357863679413968e-05
2020-09-10,21,0.15,0.15,18,182.65,435.0,1.1102230246251565e-16,0.25723319146461454,0.07989067788272691,0.020136043646866598,0.04315793514251709,-0.017669788002967833,-0.023683208227157592,,,-0.015688633918762206,-0.06313844978139968,-0.016855078110340024,-0.016758282979329426,-0.01549987231983858,-0.023123071515459594,-0.02310839497165212,1.467654380747269e-05
2020-09-11,21,0.1,0.2,17,243.6,482.0,1.1102230246251565e-16,0.2570814776552275,0.07890804101789455,0.020100320906275494,0.024890661239624023,-0.028449934720993043,-0.029543882608413695,,,-0.03064248859882355,-0.021997829173051285,-0.030561663012408532,-0.025974199175834656,-0.03180956095457077,0.005241924309586485,0.005251249405059897,9.325095473411149e-06
2020-09-14,21,0.0,0.15,18,258.35,501.0,0.0,0.25583249363689786,0.07875359208060914,0.020126779110366668,-0.008368968963623047,0.023734340071678163,0.014262518286705017,,,0.027708250284194946,0.03232102929032408,0.026770337105476386,0.0430222749710083,0.025005775339463177,-0.01920167163054047,-0.01919635005086775,5.321579672723541e-06
2020-09-15,21,0.05,0.05,20,240.95,496.0,0.0,0.2604090426871073,0.07728109546842728,0.019269648590006176,-0.004136979579925537,-0.005767622590065002,-0.003985351324081421,,,-0.001554664969444275,-0.003409747392288409,-0.0017888371301742665,-0.020459234714508057,-0.000559687614440918,-0.031169526136564422,-0.0311605068263902,9.019310174220421e-06
2020-09-16,21,0.05,0.1,19,257.85,483.0,0.0,0.2574860750288361,0.07889299756457112,0.019431634895244368,-0.0071451663970947266,-0.0067808598279953,-0.008683019876480102,,,-0.009532037377357482,0.026738915737951174,-0.011214152875837645,-0.016489773988723755,-0.008758955531650119,0.025789160587767597,0.025799730985545544,1.0570397777946304e-05
2020-09-17,21,0.1,0.1,19,204.2,442.0,0.0,0.2533287069107618,0.07847926170384473,0.01899067585840143,0.01790797710418701,-0.0447054773569107,-0.03212376832962036,,,-0.0655915915966034,-0.023979298234917224,-0.06449101481084715,-0.06176573038101196,-0.06601668728722467,-0.0031397757364894237,-0.003134915905736383,4.8598307530408665e-06
2020-09-18,21,0.0,0.15,18,268.4,503.0,0.0,0.24742576842095332,0.07635095006915672,0.01946483547476517,-0.0032883882522583008,0.011481848359107972,0.013022801280021668,,,0.0097083181142807,-0.013218820712063461,0.011142111396582378,0.001848459243774414,0.01109535203260534,-0.009629021319195363,-0.009613805286742473,1.5216032452890362e-05
2020-09-21,21,0.1,0.05,20,231.7,502.0,-2.220446049250313e-16,0.24912058450681307,0.07406261016793826,0.019123620808763342,-0.02738368511199951,-0.0010920435190200806,0.0014451950788497924,,,0.0033104926347732543,-0.02253070295555517,0.002707102074663497,0.03901803493499756,0.0014311483031825016,-0.06458504501044302,-0.0645743773472538,1.0667663189222632e-05
2020-09-22,21,0.1,0.15,18,222.3,493.0,2.220446049250313e-16,0.2556289733326526,0.0742782401824269,0.018838858463508013,0.005766510963439941,-0.0015724211931228637,-0.0034005165100097655,,,-0.004275855422019958,0.00018560135504230857,-0.00478159807484723,0.0018842418988545735,-0.0053629314198213466,0.010736551448549556,0.010746918548970998,1.036710042144237e-05
2020-09-23,21,0.2,0.15,18,234.35,505.0,1.1102230246251565e-16,0.2579206785002729,0.0734724268746225,0.01873537517079481,0.008431792259216309,0.007614424824714661,1.5303492546081543e-05,,,0.012838414311408997,-0.03189509982476011,0.013258407732655741,0.011900126934051514,0.013003994436825024,0.006028544885486696,0.006042766547556155,1.4221662069458398e-05
2020-09-24,21,0.25,0.25,16,201.65,504.0,0.0,0.2622432835058192,0.07304419072196539,0.018495978528750755,-0.0036789774894714355,0.0290431946516037,0.027300626039505005,,,0.028220248222351075,0.007485186072881333,0.026833399354074375,0.03225542306900024,0.026875189940134683,-0.002841974453745288,-0.0028276382451437924,1.433620860149568e-05
2020-09-25,21,0.05,0.3,15,270.2,505.0,1.1102230246251565e-16,0.2574067535717134,0.07174310169826321,0.018499516038057766,-0.0018461942672729492,-0.014848044514656067,-0.013486897945404053,,,-0.011622127890586854,0.016740142600610852,-0.00948490020431092,-0.014223605394363403,-0.010507208960396903,0.006601193960599611,0.006612992510263543,1.1798549663931974e-05
2020-09-28,21,0.35,0.1,19,197.1,505.0,-2.220446049250313e-16,0.253939421952725,0.0728475225726532,0.018959449767303398,0.003867506980895996,0.005794242024421692,0.003015899658203125,,,0.0060665994882583615,0.021182770445011555,0.00477542916751191,0.006514042615890503,0.006016883585188124,0.0256699738613723,0.025684578780226328,1.460491885402963e-05
2020-09-29,21,0.1,0.4,13,241.25,481.0,-2.220446049250313e-16,0.2569658707290061,0.0733522179501054,0.018546644036725603,-0.0003350377082824707,0.012554264068603516,0.001383829116821289,,,0.0018928468227386475,-0.012592661834787577,0.0028682019016073815,0.003676578402519226,0.0007036924362182617,-0.011504096162975846,-0.01149086654006773,1.3229622908115513e-05
2020-09-30,21,0.05,0.15,18,178.35,459.0,-2.220446049250313e-16,0.25047871713988884,0.07427083361639254,0.018610818460108758,-0.01424264907836914,0.00467958152294159,0.013420641422271729,,,0.026520222425460815,0.02423050319775939,0.027431974789966975,0.013368268807729086,0.028841155416825238,0.004722014346533283,0.004733527048755123,1.1512702221839543e-05
2020-10-01,21,0.1,0.1,19,243.35,484.0,0.0,0.25418833386082346,0.07577267552874765,0.018850472099306775,0.012408614158630371,0.010708600282669067,0.006050959229469299,,,0.0009128361940383911,-0.00803358454722911,-0.0006546906369895534,-0.027111440896987915,0.004026644759707981,0.004893472706204906,0.004903528344725457,1.0055638520551307e-05
2020-10-02,21,0.3,0.15,18,182.5,438.0,-2.220446049250313e-16,0.259234679809993,0.07519782644652202,0.019061392450299065,-0.0008394122123718262,-0.01637352705001831,-0.014771261811256408,,,-0.012574425339698792,0.013259202765766531,-0.013196583455764918,-0.03234179814656576,-0.009086065432604621,0.026424419310438346,0.026434547942160755,1.0128631722408383e-05
2020-10-05,21,0.1,0.35,14,283.05,503.0,0.0,0.25418468058174254,0.07545631841899106,0.021234382892837637,0.018148183822631836,0.003225424885749817,0.010569512844085693,,,0.006585955619812012,-0.004422053147573024,0.0065310703153273805,0.014677745955330985,0.0022288377468402567,-0.00027633163338111746,-0.00027218759189739407,4.1440414837233825e-06
2020-10-06,21,0.15,0.15,18,244.25,498.0,-2.220446049250313e-16,0.2551127436388063,0.07573119670663885,0.021108214054391308,0.004951357841491699,0.00575428307056427,0.008398485183715821,,,0.015434738993644715,-0.018072044628206642,0.014892229189633698,0.018795311450958252,0.014841696795295267,-0.012566404009269111,-0.01255965800902625,6.746000242860827e-06
2020-10-07,21,0.05,0.2,17,238.8,465.0,3.3306690738754696e-16,0.252790718207243,0.07674241871930974,0.021198773148689672,0.004269957542419434,-0.00495094358921051,-0.006208857893943787,,,-0.006727424263954162,0.020382667682133614,-0.00524721195336483,-0.014705196022987366,-0.004732981324195862,0.0054994543859446295,0.005507646656977595,8.19227103296559e-06
2020-10-08,21,0.1,0.1,19,205.5,486.0,-2.220446049250313e-16,0.24952876573337301,0.07519466950346962,0.022040071697628266,0.0050694942474365234,-0.0017947614192962646,-0.006892761588096619,,,-0.0010032832622528076,0.016451465390855447,-0.0026953101283397015,-0.01005592942237854,2.5663110944959853e-06,0.014095537423862214,0.014110995750529261,1.5458326667046434e-05
2020-10-09,21,0.05,0.15,18,277.5,503.0,0.0,0.2514896260966231,0.07327017679355134,0.021853464444105106,-0.00797271728515625,-0.002801814675331116,-0.0008954882621765136,,,-0.003979048132896424,0.004098839816288091,-0.004747391736400659,-0.002763211727142334,-0.004193607498617733,-0.008778779356698654,-0.008766603494746502,1.217586195215196e-05
2020-10-12,21,0.05,0.1,19,251.9,503.0,-2.220446049250313e-16,0.24820680351896376,0.07275905186441765,0.021874082568398966,-0.000164031982421875,-0.0007200092077255249,-0.00042449533939361574,,,0.004582041501998901,0.0040534497929911595,0.005188906279204068,0.014841318130493164,0.0034421218766106498,-0.00243998104196998,-0.0024298044738539385,1.017656811604153e-05
2020-10-13,21,0.25,0.1,19,189.4,472.0,2.220446049250313e-16,0.24986171496833315,0.07324927965491702,0.02237563734385003,-0.007217824459075928,0.013198518753051757,0.010492685437202453,,,0.012961816787719727,-0.006286340330552776,0.011406535216220513,-0.0015070438385009766,0.014569467968410917,-0.0050650891250891466,-0.005055047154292964,1.004197079618289e-05
2020-10-14,21,0.1,0.3,15,196.35,426.0,0.0,0.25106629689457544,0.07329317293007184,0.022646985626842607,-0.0038003921508789062,0.001369321346282959,0.002349504828453064,,,0.0003338456153869629,0.005804398623877205,0.0008340053990514078,0.000523000955581665,0.00025277904101780483,0.00413817803473229,0.004145207338746202,7.029304013911829e-06
2020-10-15,21,0.1,0.15,18,197.1,498.0,0.0,0.2461470492324449,0.0744807242901816,0.022458977603685877,-0.011112987995147705,-0.002423819899559021,-0.001908552646636963,,,-0.0018812090158462525,0.018331556173507124,-0.0013642565583216108,-0.00507277250289917,-0.0013179919298957376,0.010980247615877708,0.01098645387244162,6.206256563909924e-06
2020-10-16,21,0.15,0.15,18,209.1,491.0,3.3306690738754696e-16,0.24804443345031235,0.07220581623557003,0.021858350860662477,0.0021805763244628906,0.009271928668022155,0.006524571776390075,,,0.011485227942466735,-0.007598079333547503,0.009460272456903085,0.018947442372639973,0.010168366572436164,0.0003186471746243836,0.00032771582716485627,9.068652540472668e-06
2020-10-19,21,0.15,0.2,17,227.1,454.0,-2.220446049250313e-16,0.24912911139301672,0.0718092831263657,0.02164447318204852,-0.001338958740234375,-0.009753069281578064,-0.0046581864356994625,,,-0.007741981744766235,-0.00992370868625585,-0.008457345713090281,-0.006724566221237183,-0.007996335625648499,-0.00012492063072531506,-0.00011523225036543655,9.68838035987852e-06
2020-10-20,21,0.1,0.2,17,228.5,501.0,-2.220446049250313e-16,0.2447781563946942,0.0716280327567385,0.02186007930699286,0.0003352165222167969,0.009710976481437683,0.014010840654373169,,,0.02774176895618439,0.013726186391431838,0.021994959122090915,0.05344483256340027,0.021316003054380417,0.009924089251194163,0.009933672455602812,9.583204408648192e-06
2020-10-21,21,0.05,0.15,18,217.4,504.0,0.0,0.2444029240141185,0.06966517344361278,0.021724848849087253,0.0035181045532226562,0.005772116780281067,0.0016928493976593017,,,0.0016954421997070312,-0.015813751425594092,0.003188495308045703,-0.00645516316095988,0.0031337843221776627,-0.010649625413042842,-0.010644807690368838,4.817722674004868e-06
2020-10-22,21,0.05,0.1,19,241.55,497.0,1.1102230246251565e-16,0.22972434510699302,0.06998535692543817,0.023022219023872026,-0.04023367166519165,0.008144363760948181,0.020461562275886535,,,0.00016336441040039064,0.06726338671287521,0.0005275403247246912,0.016792744398117065,-0.0016843444771236843,0.019317855690540457,0.019329416183198504,1.156049265804666e-05
2020-10-23,21,0.05,0.1,19,248.6,503.0,0.0,0.23188263794274325,0.07120975015649177,0.022783265196396972,-0.007131695747375488,-0.0033431917428970335,-0.003995838761329651,,,-0.012439095973968506,0.011247027894569328,-0.014478670026559956,-0.004138171672821045,-0.013361420896318223,0.0035883510813226596,0.00360183382097954,1.3482739656880384e-05
2020-10-26,21,0.1,0.1,19,223.35,434.0,0.0,0.23717411416409007,0.07007267487878939,0.02286301536777268,-0.026103675365447998,-0.006474146246910095,-0.004115879535675049,,,-0.012494277954101563,-0.012080057105049492,-0.014972813992260641,-0.020842790603637695,-0.011566665437486436,0.0018365992243527876,0.001845567979107135,8.968754754347413e-06
2020-10-27,21,0.0,0.15,18,354.55,501.0,0.0,0.23100548518886282,0.06843236357371434,0.024399106321094283,0.007735133171081543,0.003617021441459656,0.0107889324426651,,,0.016964665055274962,-0.028618280024966226,0.01564744653896216,0.021867553393046062,0.016099449466256535,-0.012874826224701192,-0.01287017224123592,4.6539834652726416e-06
2020-10-28,21,0.05,0.05,20,296.85,465.0,1.1102230246251565e-16,0.22868647879868315,0.06748180883643658,0.02455489841569816,0.001606583595275879,0.009231141209602356,-0.011567097902297974,,,-0.0020730584859848023,-0.04228539490140974,-0.0033282759983705016,0.007708430290222168,-0.0025878736847325377,-0.01331415690124374,-0.013306394259312682,7.762641931057868e-06
2020-10-29,21,0.15,0.1,19,226.9,504.0,2.220446049250313e-16,0.2220835175412487,0.06787412059941723,0.024864364325378335,0.006059527397155762,0.021861854195594787,0.020035487413406373,,,0.02650240957736969,0.019931420910870655,0.025499531272888152,0.03706097602844238,0.025329235527250502,0.015569004129739926,0.015574445870485832,5.4417407459051545e-06
2020-10-30,21,0.1,0.2,17,238.0,410.0,0.0,0.2196076222806697,0.07003337692667641,0.02462393696360379,0.006200075149536133,0.010251712799072266,0.013996368646621704,,,0.0068197518587112425,-0.0065785007260274145,0.00730752569229948,0.019566550850868225,0.003633052110671997,-0.002314269414170771,-0.002305476554972095,8.792859198675862e-06
2020-11-02,21,0.05,0.15,18,269.0,442.0,0.0,0.21693976093899905,0.07021210084456586,0.02409800203082845,-0.005457639694213867,-0.018117988109588624,0.006096944212913513,,,-0.008184751868247986,0.03336505278712139,-0.010738290226595015,-0.03408771753311157,-0.003613640280330882,0.021676006146618493,0.02168389062109504,7.884474476549285e-06
2020-11-03,21,0.15,0.1,19,240.1,504.0,0.0,0.2214775113706755,0.06873629001784302,0.02482726289637772,0.003009319305419922,0.01820545196533203,0.02724528908729553,,,0.027204552292823793,0.013134720304515212,0.02812007067811265,0.030394136905670166,0.026850154002507527,0.006647064895474807,0.006656459378377109,9.394482902302137e-06
2020-11-04,21,0.05,0.2,17,232.5,496.0,0.0,0.21580480640746524,0.0683996099587138,0.02505145052543302,0.002470850944519043,,-0.012182104587554931,,,-0.029042810201644897,-0.014324893505545333,-0.030389273805307173,-0.04765552282333374,-0.024389632046222687,-0.006384531767160015,-0.006374955939659865,9.575827500149282e-06
2020-11-05,21,0.2,0.1,19,198.7,379.0,0.0,0.21836156882413305,0.06844202490166748,0.025484362356680633,0.0007042884826660156,,,,,0.12266103327274322,0.02808531066402793,0.12315617010867655,0.027342498302459717,0.13325198160277474,0.02544985583569223,0.025458024972075097,8.16913638286715e-06
2020-11-06,21,0.15,0.25,16,260.3,490.0,3.3306690738754696e-16,0.22008270242197236,0.06863388667385317,0.02621347030166022,-0.0029908418655395508,0.01236398220062256,0.0027479290962219237,,,0.01727375090122223,-0.022899640729883687,0.01645423343661315,0.023581099510192872,0.015171301364898682,-0.028286790477885293,-0.02827747828510104,9.312192784249637e-06
2020-11-09,21,0.15,0.2,17,217.2,497.0,0.0,0.22198977947127052,0.07403104178791618,0.028935183343671268,0.009352326393127441,-0.02394580841064453,-0.013580477237701416,,,-0.026574227213859557,0.10384854706935584,-0.02957372417450583,-0.013468295335769653,-0.029850710183382034,0.11073021608901143,0.11073680484145587,6.5887524444403345e-06
2020-11-10,21,0.15,0.2,17,217.55,502.0,0.0,0.21744110957091467,0.0723622142273227,0.02922739733516073,-0.013111889362335205,-0.020342546701431274,-0.013665723800659179,,,-0.018581700325012208,0.029656267122481948,-0.0187917458351729,-0.01953275501728058,-0.018343936651945114,0.017476726660457027,0.017483255447774022,6.5287873169956426e-06
2020-11-11,21,0.1,0.2,17,191.8,492.0,-2.220446049250313e-16,0.20536060848188697,0.07182885828960064,0.029815202911037425,0.008148789405822754,0.035136467218399046,0.03275384902954102,,,0.02787765860557556,-0.02409039160120301,0.031146978776892518,0.036310017108917236,0.025769568979740143,-0.02816372172766158,-0.028157894744267928,5.8269833936520185e-06
2020-11-12,21,0.35,0.15,18,177.55,477.0,-2.220446049250313e-16,0.2081705804868338,0.07086141327344195,0.029953598065885476,0.0042171478271484375,0.04514548182487488,0.03499702215194702,,,0.038661128282546996,-0.034655705915065484,0.043044872290703466,0.03814363479614258,0.038752450662500715,-0.016825961332184013,-0.016818118482740223,7.842849443789782e-06
2020-11-13,21,0.25,0.4,13,207.85,484.0,0.0,0.21724018238598697,0.07243220051761688,0.029413089485043717,-0.0005249381065368652,0.010987341403961182,0.007860308885574341,,,0.009969985485076905,0.03893143484310713,0.010610239848127109,0.009905904531478882,0.01001270612080892,0.029129250596444445,0.029136025545245282,6.774948800835959e-06
2020-11-16,21,0.15,0.3,15,189.3,483.0,1.1102230246251565e-16,0.2322864924785913,0.07569998134354626,0.02811494266106302,-0.015231132507324219,0.0018649965524673462,-0.0007418811321258545,,,0.006067797541618347,0.05903446744196117,0.005154529606370105,0.013641893863677979,0.002821756260735648,0.04091914085387098,0.04092824155881473,9.10070494375023e-06
2020-11-17,21,0.2,0.2,17,193.95,475.0,0.0,0.23584123835585652,0.07329897771797934,0.02797027976071535,0.0035556554794311523,0.007681536674499512,0.0031517505645751952,,,0.003586733341217041,-2.0048534497618676e-05,0.0044880276762757215,0.0022410601377487183,0.003923151642084122,0.010001589674097236,0.010012847808410195,1.1258134312959282e-05
2020-11-18,21,0.15,0.25,16,288.75,503.0,2.220446049250313e-16,0.22976447258564964,0.07375071439790606,0.029154259553793145,-0.013286173343658447,0.007565852999687195,0.00028172433376312257,,,0.003121200203895569,0.0008505387930199503,0.001407399295382328,0.010463523864746093,0.0006737589836120605,0.0025523505871530966,0.0025579590710881183,5.608483935021462e-06
2020-11-19,21,0.2,0.2,17,258.7,503.0,0.0,0.22878808148615132,0.07435483571330821,0.0295276402997943,0.006822347640991211,0.03427269458770752,0.034039437770843506,,,0.0296558678150177,0.0037077940069139004,0.03247700621599751,0.03915002942085266,0.02728232741355896,0.005733541329746438,0.005744918153442805,1.1376823696367845e-05
2020-11-20,21,0.05,0.25,16,220.15,472.0,0.0,0.22220627622881997,0.07421831309897127,0.029907094486228556,0.026569247245788574,-0.000762137770652771,0.013051629066467285,,,0.025563138723373412,-0.041154954000376165,0.02626988830563012,0.03831715583801269,0.02131179968516032,-0.0009058409528066128,-0.0008953504389311168,1.0490513875496015e-05
2020-11-23,21,0.1,0.1,19,235.35,498.0,4.440892098500626e-16,0.23314677522450117,0.07446837781759157,0.030132537793191843,-0.0027793049812316895,-0.007542511820793152,-0.004812654852867126,,,-0.014804026484489441,0.03801894136850024,-0.01550376881344185,-0.018025994300842285,-0.014446030060450235,0.03231695736938159,0.03233087611534394,1.3918745962350536e-05
2020-11-24,21,0.05,0.15,18,256.55,494.0,2.220446049250313e-16,0.23829849632211147,0.07483940453561852,0.030415596609678228,0.006096482276916504,-0.008197739720344543,-0.006785991787910462,,,-0.009222486615180969,0.04646313536213711,-0.009239809308215398,0.009542306264241537,-0.012533920652726117,0.021400587395250546,0.021410258651299807,9.671256049260949e-06
2020-11-25,21,0.05,0.1,19,329.45,501.0,2.220446049250313e-16,0.24192943594836525,0.07613254676439868,0.03020783731696685,-0.0006925463676452637,-0.01865898072719574,-0.018782871961593627,,,-0.024344047904014586,-0.017096792324446143,-0.026363241624873242,0.007837027311325073,-0.027919722927941218,-0.013159268680531933,-0.013149691147317795,9.57753321413755e-06
2020-11-27,21,0.05,0.1,19,314.9,503.0,1.1102230246251565e-16,0.24382748349606365,0.07511592416854587,0.030284027845330002,0.01767146587371826,-0.0030834853649139406,-0.01107439398765564,,,-0.0005210340023040771,-0.021941602762672117,-0.0016517754243108415,-0.0032098889350891113,-0.00022227234310574003,-0.010055055695822358,-0.010044284300814832,1.0771395007526546e-05
2020-11-30,21,0.15,0.1,19,218.85,469.0,4.440892098500626e-16,0.23954931115197398,0.07613697360209126,0.029824099511328923,0.005788207054138184,0.018837082386016845,-0.006781047582626343,,,0.009407338500022889,-0.028923624276649205,0.011307768843584897,-0.012697786092758179,0.01186346345477634,-0.023301657065582272,-0.023289121807655196,1.2535257927078214e-05
2020-12-01,21,0.1,0.2,17,269.1,501.0,0.0,0.23750831179054177,0.07486010452753943,0.029684372747011252,0.0032160282135009766,0.00826583206653595,0.018366870284080506,,,0.022180616855621338,0.01397149514814373,0.02576135099507174,0.04318961501121521,0.01692836731672287,-0.001189196075257669,-0.0011760869445710913,1.3109130686577785e-05
2020-12-02,21,0.1,0.15,18,257.6,501.0,-4.440892098500626e-16,0.24753446212035157,0.0769573907857177,0.029583419653222098,0.011641621589660645,0.040091419219970705,0.020573741197586058,,,0.013571020960807801,0.004507395986001939,0.013507458666502957,0.024233063062032063,0.011689484119415283,0.012284454939802054,0.012299075261825672,1.4620322023617804e-05
2020-12-03,21,0.15,0.15,18,222.0,453.0,-2.220446049250313e-16,0.2553865805995786,0.07691877142311526,0.02960151780839155,-0.0026683807373046875,-0.01175433099269867,-0.015612995624542237,,,-0.010335257649421692,0.026355052558938042,-0.010959912743035873,-0.029086609681447346,-0.007026195526123047,0.021278084816847734,0.0212881575276112,1.0072710763465307e-05
2020-12-04,21,0.15,0.2,17,185.0,476.0,-2.220446049250313e-16,0.25785907392465574,0.07955589629569618,0.02988326679999644,-0.012876331806182861,0.01291516125202179,0.015158343315124511,,,0.02040875256061554,0.04312784705252852,0.020948139931022163,0.016579478979110718,0.021366070955991745,0.014349263726070847,0.014357332245211452,8.06851914060569e-06
2020-12-07,21,0.1,0.2,17,269.65,505.0,0.0,0.25712229450748814,0.07754318113380373,0.029627536415919177,0.011858463287353516,-0.014932370185852051,-0.009824571013450623,,,-0.015989160537719725,-0.02787837224022951,-0.017933966467341963,-0.008858844637870789,-0.01777173951268196,-0.012197029685189943,-0.012190076317227037,6.95336796290463e-06
2020-12-08,21,0.1,0.15,18,251.4,504.0,-2.220446049250313e-16,0.2591603136164896,0.07601070103790927,0.029256144128695483,-0.004185497760772705,0.006566107273101807,0.008083787560462952,,,0.012770459055900574,0.011153118865331635,0.013931318277256402,0.0320780873298645,0.009363230536965764,0.020781312567980728,0.020791423391544755,1.0110823564025492e-05
2020-12-09,21,0.05,0.15,18,269.15,502.0,0.0,0.2509876282924029,0.07554717509181663,0.02960520703332514,0.018998026847839355,-0.02548796534538269,-0.031035056710243224,,,-0.03632264137268067,-0.02339485941338353,-0.037015033723190996,-0.037073115507761635,-0.03619020476060755,-0.018965932696747217,-0.01895085775620909,1.5074940538126523e-05
2020-12-10,21,0.0,0.1,19,235.4,448.0,0.0,0.24588039974215833,0.07708355811990396,0.02951465871458542,0.0024747848510742188,-0.013371282815933227,-0.018160909414291382,,,-0.019118568301200865,0.003362895979080349,-0.01990928424250321,0.005676150321960449,-0.02187353703710768,0.012231440444122225,0.012239580156829724,8.13971270750043e-06
2020-12-11,21,0.15,0.05,20,269.2,504.0,-2.220446049250313e-16,0.2412320061810915,0.07692798326402098,0.02934615556741532,0.018103957176208496,0.0003910750150680542,0.00028073489665985106,,,0.0026717901229858397,-0.03484768706839532,0.0016753871077968454,-0.006761789321899414,0.00316829430429559,-0.03547253502156626,-0.035462111010356484,1.0424011209777198e-05
2020-12-14,21,0.05,0.2,17,266.25,425.0,3.3306690738754696e-16,0.23944157555488788,0.07581958294794418,0.028880473861384277,0.014872312545776367,-0.022862759232521058,-0.017765364050865172,,,-0.019545385241508485,-0.03128950825193897,-0.018812013202570088,-0.023217052221298218,-0.01862746849656105,-0.022088992978671295,-0.02208010252561493,8.890453056365644e-06
2020-12-15,21,0.15,0.1,19,236.8,504.0,-2.220446049250313e-16,0.23750994853892016,0.0757098326050835,0.028744707244275733,0.013220787048339844,-0.00902341604232788,-0.00924082100391388,,,-0.010228493809700012,0.007074189325794578,-0.010463458269074768,-0.0016492605209350586,-0.011181741952896118,-0.000652633468122213,-0.000642568163532007,1.0065304590205979e-05
2020-12-16,21,0.2,0.2,17,203.35,501.0,0.0,0.2385493389997011,0.07491336991602929,0.029314736032404212,0.02279520034790039,-0.03405220210552216,-0.03345382213592529,,,-0.03301161229610443,-0.026558544514409733,-0.0313302059251463,-0.042115718126297,-0.03073558583855629,-0.019508774349979323,-0.019503053192890595,5.7211570887279e-06
2020-12-17,21,0.1,0.25,16,216.45,404.0,1.1102230246251565e-16,0.23406878533621564,0.07470981757390818,0.029393353369506225,-0.008914828300476074,,-0.0015479087829589843,,,0.0014922440052032471,0.013561681233113632,0.0018120428271164027,0.004001832008361817,0.0006557146708170573,-0.010316987306131677,-0.01030343971310103,1.3547593030645584e-05
2020-12-18,21,0.05,0.15,18,241.3,500.0,3.3306690738754696e-16,0.2366268966574843,0.07477511851682775,0.028920003048217607,0.010390758514404297,-0.01132986843585968,,,,,-0.02162069238256663,,,-0.016404975863064036,-0.029470377535292566,-0.029461213997593036,9.163537699531952e-06
2020-12-21,21,0.05,0.1,19,264.94736842105266,499.0,-2.220446049250313e-16,0.23581176737343745,0.07492486379219619,0.028695305016270226,0.002302408218383789,0.006352955102920532,0.013312369585037231,,,0.01340773858522114,-0.009111989791946192,0.013743231020606463,0.006413578987121582,0.014230580890879911,0.0025805130379963673,0.0025938329942397347,1.3319956243367425e-05
2020-12-22,22,0.05,0.1,20,283.4,504.0,-2.220446049250313e-16,0.2703846083193764,0.07621504586315067,0.0033364725917319565,-0.005206763744354248,0.0055589467287063595,0.007298329472541809,,,0.004397478699684143,0.0009415612294105813,0.0046317092781844316,-0.005328774452209473,0.005478173494338989,-0.01555051401843639,-0.015550182151026064,3.318674103254298e-07
2020-12-23,22,0.15,0.05,21,266.5,498.0,0.0,0.27230619616183743,0.07719227546634748,0.003370971206447139,-0.001385509967803955,0.011134228110313416,0.004914817214012146,,,0.008063867688179016,0.01755442810826935,0.008637147591895605,0.043132126331329346,0.006218169864855315,0.012091831834946611,0.012091831834946611,0.0
