datetime,portfolio_return_nd3,bench_nd3,cost_nd3,excess_return_nd3,turnover_nd3,portfolio_return_nd4,bench_nd4,cost_nd4,excess_return_nd4,turnover_nd4,excess_diff_nd4_minus_nd3,abs_diff
2020-04-07,0.031161627603216766,-0.014177561,2.130130075719827e-05,0.04531788710873398,0.21301300757198607,0.03934780359806717,-0.014177561,2.8579690537267834e-05,0.05349678471380432,0.28579690537268176,0.008178897605070339,0.008178897605070339
2020-04-08,0.06069152663768582,0.026989698,2.0604396400768236e-05,0.03368122383125088,0.2060439640076818,0.0658358627394663,0.026989698,3.228538493419854e-05,0.03881387894449793,0.32285384934197375,0.0051326551132470505,0.0051326551132470505
2020-04-09,0.0441931935287975,0.02014196,1.633007676567733e-05,0.024034904261663166,0.16330076765677742,0.051629024237731025,0.02014196,2.6499547463576485e-05,0.0314605654998988,0.26499547463576284,0.007425661238235633,0.007425661238235633
2020-04-13,-0.023390164916578592,-0.0039488077,1.5315784755819008e-05,-0.01945667298496478,0.15315784755818926,-0.03219449627881236,-0.0039488077,2.5345519930119116e-05,-0.02827103408237285,0.2534551993011904,-0.008814361097408067,0.008814361097408067
2020-04-14,0.01813812086491951,0.019445062,1.478075956437573e-05,-0.0013217215782996491,0.14780759564375387,0.0036674349701364167,0.019445062,2.8794607912967438e-05,-0.015806421321431337,0.28794607912966436,-0.014484699743131688,0.014484699743131688
2020-04-15,-0.03975307800143372,-0.015555561,1.8729948299609685e-05,-0.02421624736089666,0.18729948299610086,-0.055441959419939076,-0.015555561,2.7630479415790332e-05,-0.0399140293105182,0.2763047941579052,-0.01569778194962154,0.01569778194962154
2020-04-16,-0.02764502717195158,0.010158062,1.797189263936812e-05,-0.03782106104579212,0.1797189263936794,-0.03690561637398254,0.010158062,2.626393876287486e-05,-0.047089942293946585,0.26263938762874806,-0.009268881248154462,0.009268881248154462
2020-04-17,0.05922712383550372,0.017132163,1.796909553401869e-05,0.042076991692179176,0.17969095534018975,0.0696635382897835,0.017132163,2.755258859834632e-05,0.05250382265339463,0.27552588598346756,0.010426830961215452,0.010426830961215452
2020-04-20,-0.034528543328386195,-0.012998879,1.8292658955803105e-05,-0.021547957031500933,0.18292658955803606,-0.02768414518458851,-0.012998879,2.840145770443202e-05,-0.01471366768645188,0.2840145770443171,0.006834289345049054,0.006834289345049054
2020-04-21,-0.025972083650745523,-0.048228562,1.7727753909738344e-05,0.022238750473549083,0.17727753909738062,-0.028066435289179948,-0.048228562,2.5540192247109656e-05,0.02013658639677729,0.25540192247110466,-0.002102164076771794,0.002102164076771794
2020-04-22,0.008879475545022938,0.018709898,2.049724136758337e-05,-0.009850919691339763,0.2049724136758332,0.01429659917149501,0.018709898,3.071025348252799e-05,-0.004444009076982636,0.3071025348252855,0.005406910614357127,0.005406910614357127
2020-04-23,0.013242171763731188,-0.0057394505,1.931741092558998e-05,0.01896230480751751,0.1931741092559001,0.009004906466605801,-0.0057394505,2.8264254912709243e-05,0.014716092666405006,0.28264254912709585,-0.004246212141112505,0.004246212141112505
2020-04-24,0.008753871606086865,0.020011544,1.848607725515346e-05,-0.011276158698768387,0.18486077255153252,0.014222893840496643,0.020011544,2.933879538197163e-05,-0.005817989182485426,0.2933879538197202,0.0054581695162829605,0.0054581695162829605
2020-04-27,0.030434011290085435,0.006791234,2.024509970813475e-05,0.023622532173958842,0.20245099708134917,0.02705942248602038,0.006791234,3.003222431295147e-05,0.02023815624528897,0.30032224312951594,-0.003384375928669872,0.003384375928669872
2020-04-28,0.016989589562609684,-0.0031853914,1.942663266538755e-05,0.02015555435603072,0.1942663266538753,0.016030302376230193,-0.0031853914,2.9818531345216467e-05,0.019185875270971403,0.29818531345215404,-0.0009696790850593183,0.0009696790850593183
2020-04-29,0.04267992411441368,0.012781978,1.9973900762231565e-05,0.02987797256014803,0.1997390076223146,0.051193814261334,0.012781978,2.9838437134763843e-05,0.03838199817069582,0.29838437134763474,0.008504025610547788,0.008504025610547788
2020-04-30,-0.026451508016545798,-0.016889393,1.7844530037395255e-05,-0.009579959216962832,0.17844530037395034,-0.0324012639169951,-0.016889393,3.0011916763481773e-05,-0.015541882504138217,0.3001191676348207,-0.005961923287175385,0.005961923287175385
2020-05-01,-0.039902530128799706,-0.02227676,1.6801995526669256e-05,-0.01764257297668233,0.16801995526669547,-0.052179624171405974,-0.02227676,2.8205263395151798e-05,-0.029931070287157083,0.2820526339515225,-0.012288497310474752,0.012288497310474752
2020-05-04,-0.0026495729172226795,-0.0007722378,1.8251095643788146e-05,-0.0018955862351565068,0.18251095643787915,0.005098859725581912,-0.0007722378,3.041173774786722e-05,0.005840685765544006,0.3041173774786635,0.007736272000700512,0.007736272000700512
2020-05-05,0.0012396220706402008,0.0057971478,1.7473861286951864e-05,-0.004574999541501243,0.1747386128695135,-0.005723176410421189,0.0057971478,2.6998330291296325e-05,-0.011547322491566979,0.2699833029129666,-0.006972322950065736,0.006972322950065736
2020-05-06,-0.020617669162136167,-0.0036504269,1.865115806590669e-05,-0.01698589345557805,0.18651158065906726,-0.01855062641155111,-0.0036504269,2.813042109561542e-05,-0.014928329968022703,0.2813042109561584,0.002057563487555347,0.002057563487555347
2020-05-07,0.023431601921035203,0.014269233,1.8587683566853264e-05,0.009143781487529385,0.18587683566852653,0.02672751983838505,0.014269233,2.9146556532300603e-05,0.012429140531913786,0.2914655653229934,0.0032853590443844005,0.0032853590443844005
2020-05-08,0.02939730210829644,0.018440962,2.024343145345054e-05,0.010936096839074436,0.20243431453450575,0.03616079573815207,0.018440962,2.862902370255998e-05,0.017691204876680956,0.2862902370255944,0.00675510803760652,0.00675510803760652
2020-05-11,-0.017868039449022446,-0.000746727,1.9369754396258858e-05,-0.01714068221367261,0.19369754396258923,-0.026945122650322263,-0.000746727,2.9049842354527198e-05,-0.026227445502930696,0.2904984235452714,-0.009086763289258084,0.009086763289258084
2020-05-12,-0.028671005268067314,-0.023538172,1.9469618125317047e-05,-0.005152302641166996,0.1946961812531701,-0.03415441789665069,-0.023538172,2.886138427365225e-05,-0.010645107035898708,0.2886138427365119,-0.005492804394731712,0.005492804394731712
2020-05-13,-0.03199802078687351,-0.011861503,1.7460161039530027e-05,-0.02015397782367598,0.17460161039530073,-0.04057934045820297,-0.011861503,2.7107349463462715e-05,-0.02874494468342937,0.27107349463462627,-0.008590966859753389,0.008590966859753389
2020-05-14,0.016898423738349426,0.02439487,1.7958508511425174e-05,-0.007514404574544323,0.17958508511424673,0.019736712908687472,0.02439487,2.894965647109171e-05,-0.004687106552165943,0.2894965647109195,0.00282729802237838,0.00282729802237838
2020-05-15,0.006732027840905337,0.00018894672,1.8484114180391638e-05,0.006524597002786957,0.18484114180391886,0.0042282866991868485,0.00018894672,2.863994830018372e-05,0.004010700026948677,0.2863994830018388,-0.0025138969758382807,0.0025138969758382807
2020-05-18,0.05608796368763852,0.0043462515,1.6931790007729584e-05,0.051724780409898856,0.16931790007729622,0.06575741137168448,0.0043462515,2.9844235548271183e-05,0.061381315648404274,0.2984423554827065,0.009656535238505418,0.009656535238505418
2020-05-19,-0.012556239895795424,-0.015239954,1.8195597180928746e-05,0.0026655185017746236,0.181955971809284,-0.017175226205634445,-0.015239954,2.802331916602711e-05,-0.001963295530049496,0.2802331916602766,-0.00462881403182412,0.00462881403182412
2020-05-20,0.0236342664517602,0.010699272,1.9451558877578264e-05,0.012915542737120903,0.19451558877578748,0.02798619218415667,0.010699272,2.9246128334764894e-05,0.017257673900060184,0.2924612833476475,0.004342131162939281,0.004342131162939281
2020-05-21,0.00017459203330266087,-0.012854397,1.827956855229794e-05,0.01301070976165588,0.1827956855229819,0.00774536988099993,-0.012854397,2.9235466147054964e-05,0.020570531711758395,0.29235466147055167,0.007559821950102515,0.007559821950102515
2020-05-22,0.00310496557632162,0.007659793,1.9832442643165163e-05,-0.004574659766406994,0.1983244264316528,0.0006050246302630991,0.007659793,2.761938632487759e-05,-0.007082387656147228,0.27619386324878165,-0.0025077278897402333,0.0025077278897402333
2020-05-26,0.03707429816675889,0.0030406713,2.309179033102187e-05,0.034010535027856094,0.23091790331021764,0.03527877301672611,0.0030406713,3.2097201288204625e-05,0.03220600446686613,0.32097201288204996,-0.0018045305609899615,0.0018045305609899615
2020-05-27,0.02429669420061793,0.0079574585,1.9035280088018608e-05,0.01632020042443616,0.1903528008801879,0.03630277026781867,0.0079574585,3.0303016572485786e-05,0.028315008755152433,0.30303016572485814,0.011994808330716273,0.011994808330716273
2020-05-28,-0.011489257646461665,0.007894754,1.728121740339041e-05,-0.019401293273655095,0.17281217403390575,-0.024134021291482108,0.007894754,2.8531590083284442e-05,-0.03205730729135543,0.2853159008328557,-0.012656014017700338,0.012656014017700338
2020-05-29,-0.0037682204503648956,0.0027973652,1.748052416886673e-05,-0.006583066163132395,0.17480524168866865,-0.019120599844335277,0.0027973652,2.850290422249698e-05,-0.02194646793715641,0.2850290422249764,-0.015363401774024014,0.015363401774024014
2020-06-01,0.012977437499714825,-0.013204336,1.9517652899103725e-05,0.02616225601319756,0.19517652899103513,0.015475927343840762,-0.013204336,2.7593078180158343e-05,0.028652670432042438,0.27593078180158714,0.0024904144188448787,0.0024904144188448787
2020-06-02,0.00953352062851259,0.0041462183,1.8092514742606753e-05,0.00536920981390426,0.18092514742606777,0.008022930272501947,0.0041462183,2.6192961798761727e-05,0.003850519010837463,0.2619296179876236,-0.0015186908030667967,0.0015186908030667967
2020-06-03,0.03510174096787232,0.0039414167,1.912073307862371e-05,0.03114120349437622,0.1912073307862419,0.04099643769458727,0.0039414167,2.8458634381608203e-05,0.03702656231978819,0.2845863438160863,0.005885358825411968,0.005885358825411968
2020-06-04,0.0030198549565176548,-0.011964798,1.837107133348278e-05,0.014966281858816986,0.1837107133348298,0.016586879425570675,-0.011964798,2.955184518491248e-05,0.028522125554018576,0.29551845184911785,0.01355584369520159,0.01355584369520159
2020-06-05,0.037624942201653064,0.021381259,2.0312430393967564e-05,0.01622337080672052,0.20312430393967704,0.04121056832240147,0.021381259,2.944833204891904e-05,0.019799861025813978,0.29448332048919496,0.003576490219093457,0.003576490219093457
2020-06-08,0.03759917971137788,0.020748377,2.176814233221657e-05,0.016829034722732183,0.2176814233221685,0.038135455128628044,0.020748377,3.093146936260687e-05,0.017356146812951962,0.30931469362607594,0.0005271120902197793,0.0005271120902197793
2020-06-09,-0.0337634309573534,-0.01669693,1.686734121731091e-05,-0.01708336836693009,0.1686734121731141,-0.029058586216816857,-0.01669693,2.4953019939022252e-05,-0.012386609305115254,0.2495301993902098,0.0046967590618148345,0.0046967590618148345
2020-06-10,-0.03270545737875542,-0.0012919903,2.1767945694961797e-05,-0.031435235044299015,0.217679456949619,-0.03941711006646061,-0.0012919903,2.914464741220624e-05,-0.038154264433721455,0.29144647412206026,-0.00671902938942244,0.00671902938942244
2020-06-11,-0.0856499910657748,-0.051746428,1.7219953601458142e-05,-0.03392078300652836,0.17219953601458027,-0.09493254689980464,-0.051746428,2.71895892384913e-05,-0.04321330847619523,0.2718958923849061,-0.00929252546966687,0.00929252546966687
2020-06-12,0.03902762165740161,0.01071918,2.0616562103777814e-05,0.028287824988181134,0.2061656210377811,0.048564810380318735,0.01071918,3.217055465605734e-05,0.03781345971854598,0.3217055465605738,0.009525634730364847,0.009525634730364847
2020-06-15,0.006559837874392738,0.026802897,2.0622650450857523e-05,-0.020263682229366226,0.20622650450857022,0.005871435486211383,0.026802897,2.94753650044698e-05,-0.02096093733210119,0.29475365004469284,-0.0006972551027349637,0.0006972551027349637
2020-06-16,0.023572336454799545,0.025164247,1.9838600422943375e-05,-0.0016117487047664653,0.19838600422943106,0.025908531874554826,0.025164247,2.8815719339991427e-05,0.0007154695960717686,0.28815719339991763,0.002327218300838234,0.002327218300838234
