datetime,side,instrument,label_return,excess_label,next_day_excess_label,abs_excess_label
2020-03-20,only_nd4,P30940,0.10914766788482666,0.026549816131591797,0.11750394105911255,0.026549816131591797
2020-03-20,only_nd4,P61735,0.1413252353668213,0.058727383613586426,0.022310256958007812,0.058727383613586426
2020-03-20,only_nd4,P62308,0.12433362007141113,0.04173576831817627,0.07703596353530884,0.04173576831817627
2020-03-20,only_nd4,P76744,0.10345685482025146,0.0208590030670166,-0.01872551441192627,0.0208590030670166
2020-03-20,only_nd4,P77182,0.06955289840698242,-0.013044953346252441,0.02954089641571045,0.013044953346252441
2020-03-20,only_nd4,P77661,0.11265218257904053,0.030054330825805664,0.16558986902236938,0.030054330825805664
2020-03-20,only_nd4,P77730,0.04149305820465088,-0.041104793548583984,0.09305793046951294,0.041104793548583984
2020-03-20,only_nd4,P79698,0.07809925079345703,-0.004498600959777832,0.024987399578094482,0.004498600959777832
2020-03-20,only_nd4,P85926,-0.0009037256240844727,-0.08350157737731934,0.1261020302772522,0.08350157737731934
2020-03-20,only_nd4,P91556,0.13763511180877686,0.05503726005554199,0.17536813020706177,0.05503726005554199
2020-08-10,only_nd3,P13103,0.0074291229248046875,0.009271800518035889,-0.006951570510864258,0.009271800518035889
2020-08-10,only_nd3,P15707,-0.0019685029983520508,-0.0001258254051208496,-0.04949909448623657,0.0001258254051208496
2020-08-10,only_nd3,P19285,0.01017296314239502,0.01201564073562622,-0.005623042583465576,0.01201564073562622
2020-08-10,only_nd3,P21020,-0.013838350772857666,-0.011995673179626465,-0.014956176280975342,0.011995673179626465
2020-08-10,only_nd3,P21776,0.021371960639953613,0.023214638233184814,-0.017122387886047363,0.023214638233184814
2020-08-10,only_nd3,P22779,0.014978647232055664,0.016821324825286865,0.009320378303527832,0.016821324825286865
2020-08-10,only_nd3,P28804,-0.013340115547180176,-0.011497437953948975,-0.014651596546173096,0.011497437953948975
2020-08-10,only_nd3,P34833,-0.015831172466278076,-0.013988494873046875,-0.018678605556488037,0.013988494873046875
2020-08-10,only_nd3,P46578,0.020917654037475586,0.022760331630706787,-0.0071449875831604,0.022760331630706787
2020-08-10,only_nd3,P46703,-0.008568942546844482,-0.006726264953613281,-0.02315998077392578,0.006726264953613281
2020-08-10,only_nd3,P49373,-0.022595226764678955,-0.020752549171447754,-0.014403939247131348,0.020752549171447754
2020-08-10,only_nd3,P52090,0.019669294357299805,0.021511971950531006,0.004653573036193848,0.021511971950531006
2020-08-10,only_nd3,P60097,0.013602137565612793,0.015444815158843994,-0.005067050457000732,0.015444815158843994
2020-08-10,only_nd3,P62498,0.029824256896972656,0.03166693449020386,0.012752890586853027,0.03166693449020386
2020-08-10,only_nd3,P71175,-0.006204783916473389,-0.0043621063232421875,-0.01544111967086792,0.0043621063232421875
2020-08-10,only_nd3,P75107,0.025333166122436523,0.027175843715667725,0.022713541984558105,0.027175843715667725
2020-08-10,only_nd3,P80100,0.010126590728759766,0.011969268321990967,-0.02391529083251953,0.011969268321990967
2020-08-10,only_nd3,P82642,0.02045738697052002,0.02230006456375122,0.011610746383666992,0.02230006456375122
2020-08-10,only_nd3,P89002,,,,
2020-08-10,only_nd3,P89509,,,,
2020-08-10,only_nd3,P89866,0.027018427848815918,0.02886110544204712,-0.027562081813812256,0.02886110544204712
2020-08-10,only_nd4,P11891,-0.017209291458129883,-0.015366613864898682,0.01270747184753418,0.015366613864898682
2020-08-10,only_nd4,P12369,-0.017180919647216797,-0.015338242053985596,-0.014355361461639404,0.015338242053985596
2020-08-10,only_nd4,P12981,0.023677349090576172,0.025520026683807373,0.006623983383178711,0.025520026683807373
2020-08-10,only_nd4,P13928,0.04910600185394287,0.05094867944717407,-0.021954774856567383,0.05094867944717407
2020-08-10,only_nd4,P13936,-0.012177109718322754,-0.010334432125091553,0.004076600074768066,0.010334432125091553
2020-08-10,only_nd4,P14277,0.0029556751251220703,0.0047983527183532715,-0.021297693252563477,0.0047983527183532715
2020-08-10,only_nd4,P28388,-0.006745815277099609,-0.004903137683868408,-0.0360790491104126,0.004903137683868408
2020-08-10,only_nd4,P32803,0.02755749225616455,0.029400169849395752,-0.059684932231903076,0.029400169849395752
2020-08-10,only_nd4,P49015,-0.024868130683898926,-0.023025453090667725,-0.013202011585235596,0.023025453090667725
2020-08-10,only_nd4,P59010,0.008655071258544922,0.010497748851776123,-0.018352985382080078,0.010497748851776123
2020-08-10,only_nd4,P64995,-0.014526009559631348,-0.012683331966400146,-0.017401576042175293,0.012683331966400146
2020-08-10,only_nd4,P69550,-0.02764427661895752,-0.02580159902572632,0.0002968907356262207,0.02580159902572632
2020-08-10,only_nd4,P77274,0.010866403579711914,0.012709081172943115,-0.006818294525146484,0.012709081172943115
2020-08-10,only_nd4,P77462,,,,
2020-08-10,only_nd4,P77606,0.00817561149597168,0.01001828908920288,-0.02539992332458496,0.01001828908920288
2020-08-10,only_nd4,P88661,0.00450742244720459,0.006350100040435791,-0.00812828540802002,0.006350100040435791
2020-08-10,only_nd4,P89533,-0.028202533721923828,-0.026359856128692627,0.012908935546875,0.026359856128692627
2020-08-10,only_nd4,P90808,-0.013277411460876465,-0.011434733867645264,0.0029991865158081055,0.011434733867645264
2020-08-10,only_nd4,P91103,-0.011675238609313965,-0.009832561016082764,-0.013439714908599854,0.009832561016082764
2020-08-10,only_nd4,P92121,-0.02277618646621704,-0.02093350887298584,-0.016683995723724365,0.02093350887298584
2020-04-02,only_nd3,P12490,0.07974421977996826,0.037436485290527344,0.015222787857055664,0.037436485290527344
2020-04-02,only_nd3,P23026,0.08985507488250732,0.047547340393066406,-0.007340788841247559,0.047547340393066406
2020-04-02,only_nd3,P25320,-0.038764357566833496,-0.08107209205627441,-0.004095911979675293,0.08107209205627441
2020-04-02,only_nd3,P28388,0.053621768951416016,0.011314034461975098,0.12429654598236084,0.011314034461975098
2020-04-02,only_nd3,P52038,0.13949370384216309,0.09718596935272217,0.03772783279418945,0.09718596935272217
2020-04-02,only_nd3,P59459,0.054212331771850586,0.011904597282409668,0.032363057136535645,0.011904597282409668
2020-04-02,only_nd3,P77129,0.11454308032989502,0.0722353458404541,0.07075953483581543,0.0722353458404541
2020-04-02,only_nd3,P79545,0.16157817840576172,0.1192704439163208,0.011751413345336914,0.1192704439163208
2020-04-02,only_nd3,P82775,0.05598759651184082,0.013679862022399902,0.10165917873382568,0.013679862022399902
2020-04-02,only_nd3,P83862,0.09477972984313965,0.05247199535369873,0.010448217391967773,0.05247199535369873
2020-04-02,only_nd3,P84767,0.05915844440460205,0.016850709915161133,0.0184628963470459,0.016850709915161133
2020-04-02,only_nd3,P85792,0.08409678936004639,0.04178905487060547,-0.0024236440658569336,0.04178905487060547
2020-04-02,only_nd3,P86783,0.10238242149353027,0.060074687004089355,0.02869093418121338,0.060074687004089355
2020-04-02,only_nd3,P89070,0.06444954872131348,0.02214181423187256,0.054712533950805664,0.02214181423187256
2020-04-02,only_nd3,P89509,,,,
2020-04-02,only_nd4,P14295,0.07968807220458984,0.037380337715148926,0.04145395755767822,0.037380337715148926
2020-04-02,only_nd4,P19561,0.1947479248046875,0.15244019031524658,-0.034152090549468994,0.15244019031524658
2020-04-02,only_nd4,P35554,0.12130463123321533,0.07899689674377441,0.022252321243286133,0.07899689674377441
2020-04-02,only_nd4,P46703,0.1501103639602661,0.1078026294708252,0.04008924961090088,0.1078026294708252
2020-04-02,only_nd4,P52329,0.05635058879852295,0.014042854309082031,-0.004283249378204346,0.014042854309082031
2020-04-02,only_nd4,P58413,0.1040874719619751,0.06177973747253418,0.05202507972717285,0.06177973747253418
2020-04-02,only_nd4,P62308,0.12419843673706055,0.08189070224761963,0.0062465667724609375,0.08189070224761963
2020-04-02,only_nd4,P67598,0.13947761058807373,0.09716987609863281,0.04791462421417236,0.09716987609863281
2020-04-02,only_nd4,P75154,0.2025911808013916,0.16028344631195068,0.12093567848205566,0.16028344631195068
2020-04-02,only_nd4,P77182,0.07236254215240479,0.030054807662963867,0.003876924514770508,0.030054807662963867
2020-04-02,only_nd4,P77462,,,,
